id,identifier,id_type,struct_id,parent_match
1052526,D002917,MESH_DESCRIPTOR_UI,5131,f
1052527,D002918,MESH_DESCRIPTOR_UI,5040,f
1052528,D002927,MESH_DESCRIPTOR_UI,645,f
1052529,D002936,MESH_DESCRIPTOR_UI,654,f
1052530,D002937,MESH_DESCRIPTOR_UI,657,f
1052531,D002939,MESH_DESCRIPTOR_UI,659,f
1052532,D002945,MESH_DESCRIPTOR_UI,4392,f
1052533,D002955,MESH_DESCRIPTOR_UI,1232,f
1052534,D002956,MESH_DESCRIPTOR_UI,3103,f
1052535,D002974,MESH_DESCRIPTOR_UI,671,f
1052536,D002976,MESH_DESCRIPTOR_UI,673,f
1052537,D002981,MESH_DESCRIPTOR_UI,678,f
1052538,D002990,MESH_DESCRIPTOR_UI,4452,f
1052539,D002991,MESH_DESCRIPTOR_UI,692,f
1052540,D002994,MESH_DESCRIPTOR_UI,694,f
1052541,D002995,MESH_DESCRIPTOR_UI,695,f
1052542,D002996,MESH_DESCRIPTOR_UI,700,f
1052543,D002997,MESH_DESCRIPTOR_UI,701,f
1052544,D002998,MESH_DESCRIPTOR_UI,703,f
1052545,D003000,MESH_DESCRIPTOR_UI,704,f
1052546,D003002,MESH_DESCRIPTOR_UI,705,f
1052547,D003005,MESH_DESCRIPTOR_UI,706,f
1052548,D003006,MESH_DESCRIPTOR_UI,4397,f
1052549,D003009,MESH_DESCRIPTOR_UI,711,f
1052550,D003022,MESH_DESCRIPTOR_UI,719,f
1052551,D003023,MESH_DESCRIPTOR_UI,720,f
1052552,D003024,MESH_DESCRIPTOR_UI,722,f
1052553,D003042,MESH_DESCRIPTOR_UI,723,f
1052554,D003061,MESH_DESCRIPTOR_UI,725,f
1052555,D003078,MESH_DESCRIPTOR_UI,726,f
1052556,D003084,MESH_DESCRIPTOR_UI,728,f
1052557,D003091,MESH_DESCRIPTOR_UI,4425,f
1052558,D003348,MESH_DESCRIPTOR_UI,734,t
1052559,D003366,MESH_DESCRIPTOR_UI,4516,f
1052560,D003367,MESH_DESCRIPTOR_UI,737,f
1052561,D003401,MESH_DESCRIPTOR_UI,4661,f
1052562,D003407,MESH_DESCRIPTOR_UI,4859,f
1052563,D003484,MESH_DESCRIPTOR_UI,4432,f
1052564,D003493,MESH_DESCRIPTOR_UI,632,f
1052565,D003495,MESH_DESCRIPTOR_UI,747,f
1052566,D003501,MESH_DESCRIPTOR_UI,749,f
1052567,D003504,MESH_DESCRIPTOR_UI,212,f
1052568,D003506,MESH_DESCRIPTOR_UI,753,f
1052569,D003518,MESH_DESCRIPTOR_UI,756,f
1052570,D003519,MESH_DESCRIPTOR_UI,757,f
1052571,D003520,MESH_DESCRIPTOR_UI,758,f
1052572,D003523,MESH_DESCRIPTOR_UI,759,f
1052573,D003533,MESH_DESCRIPTOR_UI,765,f
1052574,D003534,MESH_DESCRIPTOR_UI,766,t
1052575,D003543,MESH_DESCRIPTOR_UI,768,f
1052576,D003545,MESH_DESCRIPTOR_UI,769,f
1052577,D003553,MESH_DESCRIPTOR_UI,4130,f
1052578,D003561,MESH_DESCRIPTOR_UI,770,f
1052579,D003566,MESH_DESCRIPTOR_UI,664,f
1052580,D003606,MESH_DESCRIPTOR_UI,773,f
1052581,D003609,MESH_DESCRIPTOR_UI,774,f
1052582,D003613,MESH_DESCRIPTOR_UI,779,f
1052583,D003620,MESH_DESCRIPTOR_UI,780,f
1052584,D003622,MESH_DESCRIPTOR_UI,782,f
1052585,D003630,MESH_DESCRIPTOR_UI,786,f
1052586,D003642,MESH_DESCRIPTOR_UI,787,f
1052587,D003647,MESH_DESCRIPTOR_UI,788,f
1052588,D003671,MESH_DESCRIPTOR_UI,4418,f
1052589,D003676,MESH_DESCRIPTOR_UI,792,f
1052590,D003685,MESH_DESCRIPTOR_UI,794,f
1052591,D003687,MESH_DESCRIPTOR_UI,795,f
1052592,D003703,MESH_DESCRIPTOR_UI,4375,f
1052593,D003707,MESH_DESCRIPTOR_UI,802,f
1052594,D003708,MESH_DESCRIPTOR_UI,816,f
1052595,D003840,MESH_DESCRIPTOR_UI,4988,f
1052596,D003868,MESH_DESCRIPTOR_UI,4376,f
1052597,D003871,MESH_DESCRIPTOR_UI,2973,f
1052598,D003891,MESH_DESCRIPTOR_UI,812,f
1052599,D003892,MESH_DESCRIPTOR_UI,813,f
1052600,D003894,MESH_DESCRIPTOR_UI,817,f
1052601,D003898,MESH_DESCRIPTOR_UI,3135,f
1052602,D003899,MESH_DESCRIPTOR_UI,819,f
1052603,D003900,MESH_DESCRIPTOR_UI,820,f
1052604,D003907,MESH_DESCRIPTOR_UI,824,f
1052605,D003909,MESH_DESCRIPTOR_UI,831,f
1052606,D003913,MESH_DESCRIPTOR_UI,841,f
1052607,D003915,MESH_DESCRIPTOR_UI,842,f
1052608,D003916,MESH_DESCRIPTOR_UI,843,f
1052609,D003918,MESH_DESCRIPTOR_UI,846,f
1052610,D003932,MESH_DESCRIPTOR_UI,4412,f
1052611,D003973,MESH_DESCRIPTOR_UI,851,f
1052612,D003974,MESH_DESCRIPTOR_UI,4208,f
1052613,D003975,MESH_DESCRIPTOR_UI,852,f
1052614,D003981,MESH_DESCRIPTOR_UI,854,f
1052615,D003982,MESH_DESCRIPTOR_UI,855,f
1052616,D003992,MESH_DESCRIPTOR_UI,859,f
1052617,D003993,MESH_DESCRIPTOR_UI,4414,f
1052618,D003994,MESH_DESCRIPTOR_UI,415,f
1052619,D003999,MESH_DESCRIPTOR_UI,862,f
1052620,D004002,MESH_DESCRIPTOR_UI,690,f
1052621,D004003,MESH_DESCRIPTOR_UI,863,f
1052622,D004005,MESH_DESCRIPTOR_UI,864,f
1052623,D004008,MESH_DESCRIPTOR_UI,865,f
1052624,D004009,MESH_DESCRIPTOR_UI,866,f
1052625,D004025,MESH_DESCRIPTOR_UI,868,f
1052626,D004028,MESH_DESCRIPTOR_UI,870,f
1052627,D004049,MESH_DESCRIPTOR_UI,873,f
1052628,D004050,MESH_DESCRIPTOR_UI,931,f
1052629,D004053,MESH_DESCRIPTOR_UI,874,f
1052630,D004054,MESH_DESCRIPTOR_UI,875,f
1052631,D004060,MESH_DESCRIPTOR_UI,3141,f
1052632,D004061,MESH_DESCRIPTOR_UI,880,f
1052633,D004074,MESH_DESCRIPTOR_UI,881,f
1052634,D004077,MESH_DESCRIPTOR_UI,882,f
1052635,D004078,MESH_DESCRIPTOR_UI,884,f
1052636,D004087,MESH_DESCRIPTOR_UI,888,f
1052637,D004091,MESH_DESCRIPTOR_UI,1393,f
1052638,D004096,MESH_DESCRIPTOR_UI,890,f
1052639,D004097,MESH_DESCRIPTOR_UI,2841,f
1052640,D004103,MESH_DESCRIPTOR_UI,1457,f
1052641,D004105,MESH_DESCRIPTOR_UI,3146,f
1052642,D004109,MESH_DESCRIPTOR_UI,893,f
1052643,D004110,MESH_DESCRIPTOR_UI,897,f
1052644,D004111,MESH_DESCRIPTOR_UI,901,f
1052645,D004112,MESH_DESCRIPTOR_UI,3150,f
1052646,D004113,MESH_DESCRIPTOR_UI,2486,f
1052647,D004115,MESH_DESCRIPTOR_UI,903,f
1052648,D004116,MESH_DESCRIPTOR_UI,904,f
1052649,D004121,MESH_DESCRIPTOR_UI,906,f
1052650,D004134,MESH_DESCRIPTOR_UI,4651,f
1052651,D004143,MESH_DESCRIPTOR_UI,941,f
1052652,D004145,MESH_DESCRIPTOR_UI,3157,f
1052653,D004155,MESH_DESCRIPTOR_UI,916,f
1052654,D004157,MESH_DESCRIPTOR_UI,918,f
1052655,D004176,MESH_DESCRIPTOR_UI,924,f
1052656,D004177,MESH_DESCRIPTOR_UI,4659,f
1052657,D004205,MESH_DESCRIPTOR_UI,741,f
1052658,D004206,MESH_DESCRIPTOR_UI,926,f
1052659,D004221,MESH_DESCRIPTOR_UI,928,f
1052660,D004225,MESH_DESCRIPTOR_UI,930,f
1052661,D004280,MESH_DESCRIPTOR_UI,937,f
1052662,D004294,MESH_DESCRIPTOR_UI,945,f
1052663,D004295,MESH_DESCRIPTOR_UI,1567,f
1052664,D004298,MESH_DESCRIPTOR_UI,947,f
1052665,D004308,MESH_DESCRIPTOR_UI,951,f
1052666,D004315,MESH_DESCRIPTOR_UI,953,f
1052667,D004316,MESH_DESCRIPTOR_UI,956,f
1052668,D004317,MESH_DESCRIPTOR_UI,960,f
1052669,D004318,MESH_DESCRIPTOR_UI,961,f
1052670,D004319,MESH_DESCRIPTOR_UI,962,f
1052671,D004329,MESH_DESCRIPTOR_UI,966,f
1052672,D004367,MESH_DESCRIPTOR_UI,4256,f
1052673,D004369,MESH_DESCRIPTOR_UI,2092,f
1052674,D004394,MESH_DESCRIPTOR_UI,975,f
1052675,D004400,MESH_DESCRIPTOR_UI,976,f
1052676,D004456,MESH_DESCRIPTOR_UI,982,f
1052677,D004464,MESH_DESCRIPTOR_UI,983,f
1052678,D004491,MESH_DESCRIPTOR_UI,988,f
1052679,D004492,MESH_DESCRIPTOR_UI,987,f
1052680,D004600,MESH_DESCRIPTOR_UI,2955,f
1052681,D004629,MESH_DESCRIPTOR_UI,1000,f
1052682,D004640,MESH_DESCRIPTOR_UI,1001,f
1052683,D004656,MESH_DESCRIPTOR_UI,1005,f
1052684,D004659,MESH_DESCRIPTOR_UI,3056,f
1052685,D004737,MESH_DESCRIPTOR_UI,1009,f
1052686,D004776,MESH_DESCRIPTOR_UI,3180,f
1052687,D004809,MESH_DESCRIPTOR_UI,1024,f
1052688,D004836,MESH_DESCRIPTOR_UI,1026,f
1052689,D004837,MESH_DESCRIPTOR_UI,1028,f
1052690,D004840,MESH_DESCRIPTOR_UI,1029,f
1052691,D004874,MESH_DESCRIPTOR_UI,1042,f
1052692,D004877,MESH_DESCRIPTOR_UI,5035,f
1052693,D004878,MESH_DESCRIPTOR_UI,1043,f
1052694,D004897,MESH_DESCRIPTOR_UI,1047,f
1052695,D004917,MESH_DESCRIPTOR_UI,1048,f
1052696,D004918,MESH_DESCRIPTOR_UI,1052,f
1052697,D004921,MESH_DESCRIPTOR_UI,4995,f
1052698,D004928,MESH_DESCRIPTOR_UI,2956,f
1052699,D004949,MESH_DESCRIPTOR_UI,1056,f
1052700,D004958,MESH_DESCRIPTOR_UI,1057,f
1052701,D004961,MESH_DESCRIPTOR_UI,1065,f
1052702,D004964,MESH_DESCRIPTOR_UI,3187,f
1052703,D004966,MESH_DESCRIPTOR_UI,4855,f
1052704,D004970,MESH_DESCRIPTOR_UI,3188,f
1052705,D004975,MESH_DESCRIPTOR_UI,3194,f
1052706,D004976,MESH_DESCRIPTOR_UI,1071,f
1052707,D004977,MESH_DESCRIPTOR_UI,1073,f
1052708,D004979,MESH_DESCRIPTOR_UI,1075,f
1052709,D004984,MESH_DESCRIPTOR_UI,1078,f
1052710,D004997,MESH_DESCRIPTOR_UI,1082,f
1052711,D004999,MESH_DESCRIPTOR_UI,156,f
1052712,D005000,MESH_DESCRIPTOR_UI,1083,f
1052713,D005003,MESH_DESCRIPTOR_UI,1084,f
1052714,D005009,MESH_DESCRIPTOR_UI,3213,f
1052715,D005013,MESH_DESCRIPTOR_UI,1087,f
1052716,D005016,MESH_DESCRIPTOR_UI,1089,f
1052717,D005017,MESH_DESCRIPTOR_UI,1091,f
1052718,D005018,MESH_DESCRIPTOR_UI,3196,f
1052719,D005032,MESH_DESCRIPTOR_UI,1094,f
1052720,D005036,MESH_DESCRIPTOR_UI,3207,f
1052721,D005039,MESH_DESCRIPTOR_UI,1101,f
1052722,D005040,MESH_DESCRIPTOR_UI,1095,f
1052723,D005041,MESH_DESCRIPTOR_UI,1097,f
1052724,D005045,MESH_DESCRIPTOR_UI,1109,f
1052725,D005047,MESH_DESCRIPTOR_UI,1112,f
1052726,D005050,MESH_DESCRIPTOR_UI,1116,f
1052727,D005054,MESH_DESCRIPTOR_UI,4648,f
1052728,D005070,MESH_DESCRIPTOR_UI,3217,f
1052729,D005259,MESH_DESCRIPTOR_UI,4910,f
1052730,D005273,MESH_DESCRIPTOR_UI,4536,f
1052731,D005275,MESH_DESCRIPTOR_UI,1148,f
1052732,D005277,MESH_DESCRIPTOR_UI,1150,f
1052733,D005279,MESH_DESCRIPTOR_UI,1154,f
1052734,D005280,MESH_DESCRIPTOR_UI,1155,f
1052735,D005283,MESH_DESCRIPTOR_UI,1164,f
1052736,D005422,MESH_DESCRIPTOR_UI,1175,f
1052737,D005424,MESH_DESCRIPTOR_UI,1176,f
1052738,D005436,MESH_DESCRIPTOR_UI,1183,f
1052739,D005437,MESH_DESCRIPTOR_UI,1188,f
1052740,D005438,MESH_DESCRIPTOR_UI,1191,t
1052741,D005439,MESH_DESCRIPTOR_UI,1193,f
1052742,D005442,MESH_DESCRIPTOR_UI,1195,f
1052743,D005443,MESH_DESCRIPTOR_UI,4548,f
1052744,D005444,MESH_DESCRIPTOR_UI,1200,f
1052745,D005445,MESH_DESCRIPTOR_UI,1202,f
1052746,D005446,MESH_DESCRIPTOR_UI,1204,f
1052747,D005447,MESH_DESCRIPTOR_UI,1205,f
1052748,D005448,MESH_DESCRIPTOR_UI,1206,f
1052749,D005467,MESH_DESCRIPTOR_UI,1184,f
1052750,D005469,MESH_DESCRIPTOR_UI,1208,f
1052751,D005472,MESH_DESCRIPTOR_UI,26,f
1052752,D005473,MESH_DESCRIPTOR_UI,1209,f
1052753,D005474,MESH_DESCRIPTOR_UI,1210,f
1052754,D005475,MESH_DESCRIPTOR_UI,1211,f
1052755,D005476,MESH_DESCRIPTOR_UI,1212,f
1052756,D005477,MESH_DESCRIPTOR_UI,1216,f
1052757,D005478,MESH_DESCRIPTOR_UI,1217,f
1052758,D005479,MESH_DESCRIPTOR_UI,1218,f
1052759,D005480,MESH_DESCRIPTOR_UI,1219,f
1052760,D005481,MESH_DESCRIPTOR_UI,3241,f
1052761,D005484,MESH_DESCRIPTOR_UI,1222,f
1052762,D005485,MESH_DESCRIPTOR_UI,1223,f
1052763,D005486,MESH_DESCRIPTOR_UI,2374,f
1052764,D005492,MESH_DESCRIPTOR_UI,1231,f
1052765,D005557,MESH_DESCRIPTOR_UI,3244,f
1052766,D005576,MESH_DESCRIPTOR_UI,729,t
1052767,D005578,MESH_DESCRIPTOR_UI,1243,f
1052768,D005601,MESH_DESCRIPTOR_UI,1896,f
1052769,D005632,MESH_DESCRIPTOR_UI,1252,f
1052770,D005641,MESH_DESCRIPTOR_UI,4398,f
1052771,D005661,MESH_DESCRIPTOR_UI,4869,f
1052772,D005664,MESH_DESCRIPTOR_UI,1257,f
1052773,D005665,MESH_DESCRIPTOR_UI,1258,f
1052774,D005666,MESH_DESCRIPTOR_UI,1259,f
1052775,D005672,MESH_DESCRIPTOR_UI,1261,f
1052776,D005680,MESH_DESCRIPTOR_UI,1262,f
1052777,D005690,MESH_DESCRIPTOR_UI,1271,f
1052778,D005702,MESH_DESCRIPTOR_UI,1272,f
1052779,D005703,MESH_DESCRIPTOR_UI,1273,f
1052780,D005711,MESH_DESCRIPTOR_UI,1275,f
1052781,D005778,MESH_DESCRIPTOR_UI,1281,f
1052782,D005839,MESH_DESCRIPTOR_UI,4265,f
1052783,D005840,MESH_DESCRIPTOR_UI,4138,f
1052784,D005866,MESH_DESCRIPTOR_UI,3261,f
1052785,D005867,MESH_DESCRIPTOR_UI,1292,f
1052786,D005897,MESH_DESCRIPTOR_UI,1297,f
1052787,D005905,MESH_DESCRIPTOR_UI,1314,f
1052788,D005907,MESH_DESCRIPTOR_UI,1299,f
1052789,D005913,MESH_DESCRIPTOR_UI,1301,f
1052790,D005934,MESH_DESCRIPTOR_UI,2994,f
1052791,D005944,MESH_DESCRIPTOR_UI,1307,f
1052792,D005947,MESH_DESCRIPTOR_UI,845,f
1052793,D005962,MESH_DESCRIPTOR_UI,4932,f
1052794,D005973,MESH_DESCRIPTOR_UI,1311,f
1052795,D005976,MESH_DESCRIPTOR_UI,3267,f
1052796,D005978,MESH_DESCRIPTOR_UI,1312,f
1052797,D005984,MESH_DESCRIPTOR_UI,1313,f
1052798,D005990,MESH_DESCRIPTOR_UI,1316,f
1052799,D005994,MESH_DESCRIPTOR_UI,4434,f
1052800,D005996,MESH_DESCRIPTOR_UI,1952,f
1052801,D005997,MESH_DESCRIPTOR_UI,3906,f
1052802,D005998,MESH_DESCRIPTOR_UI,1319,f
1052803,D006024,MESH_DESCRIPTOR_UI,4302,f
1052804,D006034,MESH_DESCRIPTOR_UI,3178,f
1052805,D006051,MESH_DESCRIPTOR_UI,4349,f
1052806,D006052,MESH_DESCRIPTOR_UI,4706,f
1052807,D006063,MESH_DESCRIPTOR_UI,5196,f
1052808,D006072,MESH_DESCRIPTOR_UI,1328,f
1052809,D006096,MESH_DESCRIPTOR_UI,4794,f
1052810,D006118,MESH_DESCRIPTOR_UI,1331,f
1052811,D006139,MESH_DESCRIPTOR_UI,1334,f
1052812,D006140,MESH_DESCRIPTOR_UI,1336,f
1052813,D006143,MESH_DESCRIPTOR_UI,3952,f
1052814,D006145,MESH_DESCRIPTOR_UI,1342,f
1052815,D006206,MESH_DESCRIPTOR_UI,4507,f
1052816,D006220,MESH_DESCRIPTOR_UI,1353,f
1052817,D006221,MESH_DESCRIPTOR_UI,1356,f
1052818,D006371,MESH_DESCRIPTOR_UI,4262,f
1052819,D006415,MESH_DESCRIPTOR_UI,3274,f
1052820,D006427,MESH_DESCRIPTOR_UI,5117,f
1052821,D006493,MESH_DESCRIPTOR_UI,1358,f
1052822,D006535,MESH_DESCRIPTOR_UI,1361,f
1052823,D006582,MESH_DESCRIPTOR_UI,1364,f
1052824,D006585,MESH_DESCRIPTOR_UI,141,f
1052825,D006589,MESH_DESCRIPTOR_UI,1368,f
1052826,D006590,MESH_DESCRIPTOR_UI,3277,f
1052827,D006591,MESH_DESCRIPTOR_UI,1369,f
1052828,D006592,MESH_DESCRIPTOR_UI,1370,f
1052829,D006594,MESH_DESCRIPTOR_UI,1372,f
1052830,D006604,MESH_DESCRIPTOR_UI,1374,f
1052831,D006632,MESH_DESCRIPTOR_UI,1375,f
1052832,D006639,MESH_DESCRIPTOR_UI,1377,f
1052833,D006820,MESH_DESCRIPTOR_UI,3957,f
1052834,D006821,MESH_DESCRIPTOR_UI,5033,f
1052835,D006826,MESH_DESCRIPTOR_UI,1383,f
1052836,D006830,MESH_DESCRIPTOR_UI,1384,f
1052837,D006851,MESH_DESCRIPTOR_UI,4568,f
1052838,D006852,MESH_DESCRIPTOR_UI,1385,f
1052839,D006853,MESH_DESCRIPTOR_UI,1386,f
1052840,D006854,MESH_DESCRIPTOR_UI,1388,f
1052841,D006857,MESH_DESCRIPTOR_UI,1392,f
1052842,D006858,MESH_DESCRIPTOR_UI,4499,f
1052843,D006861,MESH_DESCRIPTOR_UI,3281,f
1052844,D006879,MESH_DESCRIPTOR_UI,4309,f
1052845,D006886,MESH_DESCRIPTOR_UI,1395,f
1052846,D006909,MESH_DESCRIPTOR_UI,4272,f
1052847,D006912,MESH_DESCRIPTOR_UI,4362,f
1052848,D006918,MESH_DESCRIPTOR_UI,1399,f
1052849,D006919,MESH_DESCRIPTOR_UI,1400,f
1052850,D006923,MESH_DESCRIPTOR_UI,1401,f
1052851,D007052,MESH_DESCRIPTOR_UI,1407,f
1052852,D007065,MESH_DESCRIPTOR_UI,1417,f
1052853,D007066,MESH_DESCRIPTOR_UI,4918,f
1052854,D007069,MESH_DESCRIPTOR_UI,1421,f
1052855,D007099,MESH_DESCRIPTOR_UI,1427,f
1052856,D007190,MESH_DESCRIPTOR_UI,1433,f
1052857,D007203,MESH_DESCRIPTOR_UI,4575,f
1052858,D007208,MESH_DESCRIPTOR_UI,3300,f
1052859,D007213,MESH_DESCRIPTOR_UI,1440,f
1052860,D007216,MESH_DESCRIPTOR_UI,1442,f
1052861,D007217,MESH_DESCRIPTOR_UI,1443,f
1052862,D007288,MESH_DESCRIPTOR_UI,3301,f
1052863,D007294,MESH_DESCRIPTOR_UI,1444,f
1052864,D007328,MESH_DESCRIPTOR_UI,5003,f
1052865,D007444,MESH_DESCRIPTOR_UI,1447,f
1052866,D007451,MESH_DESCRIPTOR_UI,1452,f
1052867,D007455,MESH_DESCRIPTOR_UI,4446,f
1052868,D007458,MESH_DESCRIPTOR_UI,1455,f
1052869,D007464,MESH_DESCRIPTOR_UI,681,f
1052870,D007468,MESH_DESCRIPTOR_UI,4449,f
1052871,D007471,MESH_DESCRIPTOR_UI,3306,f
1052872,D007472,MESH_DESCRIPTOR_UI,1461,f
1052873,D007479,MESH_DESCRIPTOR_UI,1464,f
1052874,D007480,MESH_DESCRIPTOR_UI,1465,f
1052875,D007481,MESH_DESCRIPTOR_UI,1467,f
1052876,D007482,MESH_DESCRIPTOR_UI,1469,f
1052877,D007483,MESH_DESCRIPTOR_UI,1469,f
1052878,D007485,MESH_DESCRIPTOR_UI,1472,f
1052879,D007487,MESH_DESCRIPTOR_UI,1474,f
1052880,D007488,MESH_DESCRIPTOR_UI,1478,f
1052881,D007490,MESH_DESCRIPTOR_UI,1480,f
1052882,D007501,MESH_DESCRIPTOR_UI,4277,f
1052883,D007520,MESH_DESCRIPTOR_UI,1490,f
1052884,D007528,MESH_DESCRIPTOR_UI,1491,f
1052885,D007530,MESH_DESCRIPTOR_UI,1493,f
1052886,D007531,MESH_DESCRIPTOR_UI,1494,f
1052887,D007532,MESH_DESCRIPTOR_UI,4129,f
1052888,D007538,MESH_DESCRIPTOR_UI,1497,f
1052889,D007542,MESH_DESCRIPTOR_UI,4576,f
1052890,D007545,MESH_DESCRIPTOR_UI,1499,f
1052891,D007547,MESH_DESCRIPTOR_UI,1501,f
1052892,D007548,MESH_DESCRIPTOR_UI,1505,f
1052893,D007556,MESH_DESCRIPTOR_UI,1510,f
1052894,D007559,MESH_DESCRIPTOR_UI,3972,f
1052895,D007608,MESH_DESCRIPTOR_UI,3201,f
1052896,D007611,MESH_DESCRIPTOR_UI,4839,f
1052897,D007612,MESH_DESCRIPTOR_UI,1519,f
1052898,D007649,MESH_DESCRIPTOR_UI,1523,f
1052899,D007650,MESH_DESCRIPTOR_UI,1524,f
1052900,D007654,MESH_DESCRIPTOR_UI,1527,f
1052901,D007660,MESH_DESCRIPTOR_UI,1528,f
1052902,D007665,MESH_DESCRIPTOR_UI,1530,f
1052903,D007666,MESH_DESCRIPTOR_UI,3313,f
1052904,D007701,MESH_DESCRIPTOR_UI,3976,f
1052905,D007741,MESH_DESCRIPTOR_UI,1531,f
1052906,D007785,MESH_DESCRIPTOR_UI,1535,f
1052907,D007792,MESH_DESCRIPTOR_UI,1536,f
1052908,D007912,MESH_DESCRIPTOR_UI,2987,f
1052909,D007930,MESH_DESCRIPTOR_UI,1557,f
1052910,D007977,MESH_DESCRIPTOR_UI,1560,f
1052911,D007978,MESH_DESCRIPTOR_UI,1561,f
1052912,D007980,MESH_DESCRIPTOR_UI,1567,f
1052913,D007981,MESH_DESCRIPTOR_UI,1574,f
1052914,D007987,MESH_DESCRIPTOR_UI,2958,f
1052915,D008012,MESH_DESCRIPTOR_UI,1579,f
1052916,D008013,MESH_DESCRIPTOR_UI,1580,f
1052917,D008034,MESH_DESCRIPTOR_UI,1582,f
1052918,D008063,MESH_DESCRIPTOR_UI,4732,f
1052919,D008090,MESH_DESCRIPTOR_UI,1588,f
1052920,D008127,MESH_DESCRIPTOR_UI,1592,f
1052921,D008130,MESH_DESCRIPTOR_UI,1596,f
1052922,D008139,MESH_DESCRIPTOR_UI,1599,f
1052923,D008140,MESH_DESCRIPTOR_UI,1606,f
1052924,D008148,MESH_DESCRIPTOR_UI,1612,f
1052925,D008152,MESH_DESCRIPTOR_UI,1613,f
1052926,D008154,MESH_DESCRIPTOR_UI,1616,f
1052927,D008155,MESH_DESCRIPTOR_UI,3329,f
1052928,D008194,MESH_DESCRIPTOR_UI,1619,f
1052929,D008234,MESH_DESCRIPTOR_UI,1620,f
1052930,D008236,MESH_DESCRIPTOR_UI,2959,f
1052931,D008238,MESH_DESCRIPTOR_UI,1621,f
1052932,D008239,MESH_DESCRIPTOR_UI,1622,f
1052933,D008272,MESH_DESCRIPTOR_UI,1624,f
1052934,D008276,MESH_DESCRIPTOR_UI,4244,f
1052935,D008277,MESH_DESCRIPTOR_UI,4293,f
1052936,D008278,MESH_DESCRIPTOR_UI,4290,f
1052937,D008294,MESH_DESCRIPTOR_UI,1626,f
1052938,D008320,MESH_DESCRIPTOR_UI,1628,f
1052939,D008353,MESH_DESCRIPTOR_UI,935,f
1052940,D008357,MESH_DESCRIPTOR_UI,1633,f
1052941,D008376,MESH_DESCRIPTOR_UI,1634,f
1052942,D008454,MESH_DESCRIPTOR_UI,1640,f
1052943,D008463,MESH_DESCRIPTOR_UI,1641,f
1052944,D008464,MESH_DESCRIPTOR_UI,1646,f
1052945,D008466,MESH_DESCRIPTOR_UI,1647,f
810104,D06367,KEGG_DRUG,2863,
810105,7533,IUPHAR_LIGAND_ID,5174,
810106,D10374,KEGG_DRUG,5174,
810107,D07437,KEGG_DRUG,5175,
602241,D05283,KEGG_DRUG,5132,
526151,D05387,KEGG_DRUG,5082,
526152,D10625,KEGG_DRUG,5080,
526154,D10639,KEGG_DRUG,5081,
493109,D06070,KEGG_DRUG,5066,
493110,D08627,KEGG_DRUG,5065,
493111,D10130,KEGG_DRUG,5067,
493112,8450,IUPHAR_LIGAND_ID,5067,
493113,7395,IUPHAR_LIGAND_ID,5063,
493114,7685,IUPHAR_LIGAND_ID,5061,
493115,8298,IUPHAR_LIGAND_ID,5055,
493117,8402,IUPHAR_LIGAND_ID,5054,
493118,34,IUPHAR_LIGAND_ID,5052,
493119,D08879,KEGG_DRUG,5068,
493120,D01925,KEGG_DRUG,2560,
493121,2601,IUPHAR_LIGAND_ID,4181,
493122,2430,IUPHAR_LIGAND_ID,934,
493123,D01632,KEGG_DRUG,827,
493124,1590,IUPHAR_LIGAND_ID,3505,
493126,7552,IUPHAR_LIGAND_ID,5077,
493127,D09994,KEGG_DRUG,5077,
493128,D09921,KEGG_DRUG,5075,
493129,7673,IUPHAR_LIGAND_ID,5075,
493130,D08361,KEGG_DRUG,2141,
275842,7857,IUPHAR_LIGAND_ID,5012,
213361,2865,IUPHAR_LIGAND_ID,766,
213362,1915,IUPHAR_LIGAND_ID,1034,
213363,316,IUPHAR_LIGAND_ID,1757,
213364,2635,IUPHAR_LIGAND_ID,2646,
213365,7460,IUPHAR_LIGAND_ID,4166,
213366,7459,IUPHAR_LIGAND_ID,4302,
213367,4594,IUPHAR_LIGAND_ID,4304,
213368,3633,IUPHAR_LIGAND_ID,4931,
213369,2334,IUPHAR_LIGAND_ID,6,
213370,4921,IUPHAR_LIGAND_ID,4995,
167184,22,IUPHAR_LIGAND_ID,4115,
167185,33,IUPHAR_LIGAND_ID,228,
167186,34,IUPHAR_LIGAND_ID,242,
167187,35,IUPHAR_LIGAND_ID,403,
167188,36,IUPHAR_LIGAND_ID,437,
167189,37,IUPHAR_LIGAND_ID,460,
167190,38,IUPHAR_LIGAND_ID,722,
167191,40,IUPHAR_LIGAND_ID,995,
167192,43,IUPHAR_LIGAND_ID,1588,
167193,45,IUPHAR_LIGAND_ID,1884,
167194,47,IUPHAR_LIGAND_ID,1982,
167195,48,IUPHAR_LIGAND_ID,2105,
167196,49,IUPHAR_LIGAND_ID,2202,
167197,50,IUPHAR_LIGAND_ID,2337,
167198,51,IUPHAR_LIGAND_ID,2393,
167199,54,IUPHAR_LIGAND_ID,2543,
167200,55,IUPHAR_LIGAND_ID,2563,
167201,56,IUPHAR_LIGAND_ID,2601,
167202,57,IUPHAR_LIGAND_ID,3652,
167203,59,IUPHAR_LIGAND_ID,2865,
167204,60,IUPHAR_LIGAND_ID,2869,
167205,83,IUPHAR_LIGAND_ID,621,
167206,84,IUPHAR_LIGAND_ID,746,
